"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-881907","Gastrin-CREB signalling pathway via PKC and MAPK","2/46","18/10179",0.0029193118127729,0.0135089723100863,0.00747151010905757,"EGFR/GRB2",2
"R-HSA-69563","p53-Dependent G1 DNA Damage Response","3/46","66/10179",0.00323924862449075,0.0146713817034744,0.00811441271735427,"TP53/MDM2/CDK2",3
"R-HSA-69580","p53-Dependent G1/S DNA damage checkpoint","3/46","66/10179",0.00323924862449075,0.0146713817034744,0.00811441271735427,"TP53/MDM2/CDK2",3
"R-HSA-6804760","Regulation of TP53 Activity through Methylation","2/46","19/10179",0.00325339961503599,0.0146713817034744,0.00811441271735427,"TP53/MDM2",2
"R-HSA-9725371","Nuclear events stimulated by ALK signaling in cancer","2/46","19/10179",0.00325339961503599,0.0146713817034744,0.00811441271735427,"FN1/NPM1",2
"R-HSA-69615","G1/S DNA Damage Checkpoints","3/46","68/10179",0.0035253493491191,0.015797135058078,0.00873704169135446,"TP53/MDM2/CDK2",3
"R-HSA-167044","Signalling to RAS","2/46","20/10179",0.00360452063398928,0.0158509354587851,0.00876679748835575,"NTRK1/GRB2",2
"R-HSA-6804115","TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain","2/46","20/10179",0.00360452063398928,0.0158509354587851,0.00876679748835575,"TP53/NPM1",2
"R-HSA-8876384","Listeria monocytogenes entry into host cells","2/46","20/10179",0.00360452063398928,0.0158509354587851,0.00876679748835575,"GRB2/CTNNB1",2
"R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","4/46","143/10179",0.00385728172628487,0.0168577497667265,0.00932364393877825,"APP/JUN/TP53/TNIP2",4
"R-HSA-622312","Inflammasomes","2/46","21/10179",0.0039725209144471,0.0172548761191935,0.0095432856323818,"APP/HSP90AB1",2
"R-HSA-9612973","Autophagy","4/46","147/10179",0.00425616369726052,0.0183741701076857,0.0101623420756156,"CFTR/HSPA8/HSP90AA1/HSP90AB1",4
"R-HSA-1250196","SHC1 events in ERBB2 signaling","2/46","22/10179",0.00435724749235396,0.0186965528762824,0.0103406447665434,"EGFR/GRB2",2
"R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint","3/46","75/10179",0.00464657573100863,0.0198179254069525,0.0109608508049157,"TP53/HSP90AA1/HSP90AB1",3
"R-HSA-933542","TRAF6 mediated NF-kB activation","2/46","24/10179",0.00517627260695989,0.0217254978270627,0.0120158863985538,"APP/TRIM25",2
"R-HSA-9634638","Estrogen-dependent nuclear events downstream of ESR-membrane signaling","2/46","24/10179",0.00517627260695989,0.0217254978270627,0.0120158863985538,"EGFR/XPO1",2
"R-HSA-9663891","Selective autophagy","3/46","78/10179",0.00518588860561242,0.0217254978270627,0.0120158863985538,"CFTR/HSPA8/HSP90AA1",3
"R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","3/46","80/10179",0.00556555362072263,0.0231788939027743,0.0128197272254416,"JUN/H3C1/CDK2",3
"R-HSA-69273","Cyclin A/B1/B2 associated events during G2/M transition","2/46","25/10179",0.0056102701218206,0.0232284868201695,0.0128471559576317,"XPO1/CDK2",2
"R-HSA-5633007","Regulation of TP53 Activity","4/46","160/10179",0.00574386603484795,0.0236433555387927,0.0130766105566918,"TP53/BRCA1/MDM2/CDK2",4
"R-HSA-9660826","Purinergic signaling in leishmaniasis infection","2/46","26/10179",0.00606039187958866,0.0246595255790159,0.0136386314531578,"APP/HSP90AB1",2
"R-HSA-9664424","Cell recruitment (pro-inflammatory response)","2/46","26/10179",0.00606039187958866,0.0246595255790159,0.0136386314531578,"APP/HSP90AB1",2
"R-HSA-5696399","Global Genome Nucleotide Excision Repair (GG-NER)","3/46","84/10179",0.00637404713327815,0.0257380799175229,0.014235155708175,"SUMO2/SUMO1/COPS5",3
"R-HSA-168898","Toll-like Receptor Cascades","4/46","165/10179",0.00639816675915824,0.0257380799175229,0.014235155708175,"APP/JUN/TP53/TNIP2",4
"R-HSA-1538133","G0 and Early G1","2/46","27/10179",0.00652648978988596,0.0258142724650238,0.0142772961001916,"MYC/CDK2",2
"R-HSA-354192","Integrin signaling","2/46","27/10179",0.00652648978988596,0.0258142724650238,0.0142772961001916,"GRB2/FN1",2
"R-HSA-5218920","VEGFR2 mediated vascular permeability","2/46","27/10179",0.00652648978988596,0.0258142724650238,0.0142772961001916,"HSP90AA1/CTNNB1",2
"R-HSA-2029480","Fcgamma receptor (FCGR) dependent phagocytosis","3/46","85/10179",0.0065865456037319,0.0259070793746788,0.014328625523908,"GRB2/HSP90AA1/HSP90AB1",3
"R-HSA-68886","M Phase","6/46","380/10179",0.00689312682695211,0.0269631701297353,0.0149127256738946,"XPO1/SUMO1/HSP90AA1/LMNA/YWHAG/H3C1",6
"R-HSA-3371556","Cellular response to heat stress","3/46","88/10179",0.00724928393489947,0.0282005111313672,0.0155970712769381,"HSPA8/HSP90AA1/HSP90AB1",3
"R-HSA-5339562","Uptake and actions of bacterial toxins","2/46","29/10179",0.00750602649388967,0.0288818845525755,0.0159739236597652,"HSP90AA1/HSP90AB1",2
"R-HSA-8863795","Downregulation of ERBB2 signaling","2/46","29/10179",0.00750602649388967,0.0288818845525755,0.0159739236597652,"EGFR/HSP90AA1",2
"R-HSA-182971","EGFR downregulation","2/46","31/10179",0.00854771458561892,0.0325364619710656,0.017995188601303,"EGFR/GRB2",2
"R-HSA-9022692","Regulation of MECP2 expression and activity","2/46","31/10179",0.00854771458561892,0.0325364619710656,0.017995188601303,"HTT/MOV10",2
"R-HSA-187042","TRKA activation by NGF","1/46","2/10179",0.00901823559889248,0.0333512213879896,0.0184458137917516,"NTRK1",1
"R-HSA-192905","vRNP Assembly","1/46","2/10179",0.00901823559889248,0.0333512213879896,0.0184458137917516,"HSP90AA1",1
"R-HSA-6804754","Regulation of TP53 Expression","1/46","2/10179",0.00901823559889248,0.0333512213879896,0.0184458137917516,"TP53",1
"R-HSA-9663199","Defective DNA double strand break response due to BRCA1 loss of function","1/46","2/10179",0.00901823559889248,0.0333512213879896,0.0184458137917516,"BRCA1",1
"R-HSA-9699150","Defective DNA double strand break response due to BARD1 loss of function","1/46","2/10179",0.00901823559889248,0.0333512213879896,0.0184458137917516,"BRCA1",1
"R-HSA-2871796","FCERI mediated MAPK activation","2/46","32/10179",0.00909150526537005,0.0333512213879896,0.0184458137917516,"JUN/GRB2",2
"R-HSA-5656169","Termination of translesion DNA synthesis","2/46","32/10179",0.00909150526537005,0.0333512213879896,0.0184458137917516,"TRIM25/PCLAF",2
"R-HSA-68962","Activation of the pre-replicative complex","2/46","33/10179",0.0096504034987612,0.0352189983356852,0.0194788394006466,"MCM2/CDK2",2
"R-HSA-187687","Signalling to ERKs","2/46","34/10179",0.0102242677940274,0.0367450842546772,0.0203228833522746,"NTRK1/GRB2",2
"R-HSA-4085377","SUMOylation of SUMOylation proteins","2/46","34/10179",0.0102242677940274,0.0367450842546772,0.0203228833522746,"SUMO2/SUMO1",2
"R-HSA-9615710","Late endosomal microautophagy","2/46","34/10179",0.0102242677940274,0.0367450842546772,0.0203228833522746,"CFTR/HSPA8",2
"R-HSA-5689880","Ub-specific processing proteases","4/46","190/10179",0.0104173574438311,0.0372499447991535,0.0206021104152321,"CFTR/TP53/MYC/MDM2",4
"R-HSA-432720","Lysosome Vesicle Biogenesis","2/46","35/10179",0.0108129575811459,0.0384702209419663,0.0212770178269573,"APP/HSPA8",2
"R-HSA-177243","Interactions of Rev with host cellular proteins","2/46","36/10179",0.0114163332066863,0.0404138195516694,0.0223519786994068,"XPO1/NPM1",2
"R-HSA-176187","Activation of ATR in response to replication stress","2/46","37/10179",0.0120342559286873,0.0421794712748049,0.0233285211332552,"MCM2/CDK2",2
"R-HSA-8939243","RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known","2/46","37/10179",0.0120342559286873,0.0421794712748049,0.0233285211332552,"BMI1/RNF2",2
"R-HSA-111465","Apoptotic cleavage of cellular proteins","2/46","38/10179",0.0126665879115593,0.0439605109871763,0.0243135743194017,"LMNA/CTNNB1",2
"R-HSA-3232142","SUMOylation of ubiquitinylation proteins","2/46","38/10179",0.0126665879115593,0.0439605109871763,0.0243135743194017,"SUMO1/MDM2",2
"R-HSA-5696398","Nucleotide Excision Repair","3/46","110/10179",0.0133084413359631,0.0452900864906722,0.025048932760229,"SUMO2/SUMO1/COPS5",3
"R-HSA-110313","Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template","2/46","39/10179",0.0133131922210127,0.0452900864906722,0.025048932760229,"TRIM25/PCLAF",2
"R-HSA-76009","Platelet Aggregation (Plug Formation)","2/46","39/10179",0.0133131922210127,0.0452900864906722,0.025048932760229,"GRB2/FN1",2
"R-HSA-167021","PLC-gamma1 signalling","1/46","3/10179",0.0134974692789998,0.0452900864906722,0.025048932760229,"NTRK1",1
"R-HSA-198745","Signalling to STAT3","1/46","3/10179",0.0134974692789998,0.0452900864906722,0.025048932760229,"NTRK1",1
"R-HSA-352238","Breakdown of the nuclear lamina","1/46","3/10179",0.0134974692789998,0.0452900864906722,0.025048932760229,"LMNA",1
"R-HSA-5627083","RHO GTPases regulate CFTR trafficking","1/46","3/10179",0.0134974692789998,0.0452900864906722,0.025048932760229,"CFTR",1
"R-HSA-9646399","Aggrephagy","2/46","40/10179",0.013973932819013,0.0466676624333076,0.0258108391691799,"CFTR/HSP90AA1",2
"R-HSA-9020702","Interleukin-1 signaling","3/46","113/10179",0.0143031954849797,0.0475430159782424,0.026294977615085,"APP/TP53/TNIP2",3
"R-HSA-8875878","MET promotes cell motility","2/46","41/10179",0.01464867455876,0.0484638391944022,0.0268042643180458,"GRB2/FN1",2
