"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006412","translation","44/453","448/7550",0.000720015574234428,0.0344035027826726,0.0327121413339417,"RPL29/PYM1/MTPN/QKI/RPL24/EIF1/RPL23A/EIF4EBP2/KHSRP/HABP4/RPS19/DCPS/EIF3J/EIF5/EIF4H/RPL19/EEF1B2/RPL31/RPL35/MRPL42/RBM3/ZNF706/MRPL47/RPS15/MRPL9/TNIP1/RPLP2/MRRF/RPL13/SHFL/UBA52/RPS25/KHDRBS1/MRPL55/CNOT2/LSM1/LARP4B/MRPL58/RWDD1/RPL7/HSPB1/MRPL32/MRPS7/MRPL28",44
"GO:0007175","negative regulation of epidermal growth factor-activated receptor activity","4/453","8/7550",0.000737590203728173,0.0348427554192956,0.0331297992224795,"TSG101/VPS25/SNX6/CHMP6",4
"GO:0007098","centrosome cycle","10/453","51/7550",0.000754844882466581,0.0348654464045953,0.0331513746627136,"CETN2/CHMP4B/CHMP2A/RANBP1/NUP62/VPS4B/CHMP1A/CHMP3/NSFL1C/NDE1",10
"GO:0051101","regulation of DNA binding","10/453","51/7550",0.000754844882466581,0.0348654464045953,0.0331513746627136,"CALM2/HIPK2/EDF1/HABP4/LAMTOR5/PARK7/CSNK2B/SRI/TXN/SUMO3",10
"GO:0051348","negative regulation of transferase activity","19/453","142/7550",0.000782240354606889,0.035733770924185,0.0339770101972107,"CDKN1B/PHPT1/PPIA/NUP62/AKT1S1/CDKN2C/PKIG/PARK7/RTRAF/TSG101/AIDA/CHP1/RPS15/VPS25/SH3BP5L/SNX6/GSTP1/HSPB1/CHMP6",19
"GO:0090611","ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway","3/453","4/7550",0.000820230090847842,0.0370619183440704,0.0352398625987831,"CHMP4B/VPS4B/VPS4A",3
"GO:0043484","regulation of RNA splicing","16/453","111/7550",0.000891434019138149,0.0398461421242719,0.0378872070386389,"SF3B4/QKI/SF1/PQBP1/HABP4/PRDX6/MBNL1/RBM3/KHDRBS3/SNW1/RBM42/AHNAK/WTAP/KHDRBS1/CELF2/FAM50A",16
"GO:0071539","protein localization to centrosome","5/453","14/7550",0.000968220292097613,0.0423672816236819,0.0402844010728702,"DCTN2/HOOK3/NUP62/MAPRE1/NSFL1C",5
"GO:1904292","regulation of ERAD pathway","5/453","14/7550",0.000968220292097613,0.0423672816236819,0.0402844010728702,"UBXN1/UBQLN2/ATXN3/SGTA/UBQLN1",5
"GO:0000280","nuclear division","22/453","179/7550",0.00100276717090369,0.0434219075984023,0.0412871790213086,"CDKN1B/CHMP4B/DCTN2/RPL24/CHMP2A/RANBP1/NUP62/CHMP4A/VPS4B/RRS1/VPS4A/CHMP1A/UBE2I/CHMP7/ZNF207/NAA10/FOXJ3/CHMP3/TOM1L2/NSFL1C/NDE1/CHMP6",22
"GO:0071826","ribonucleoprotein complex subunit organization","18/453","135/7550",0.00111210749924435,0.0476601121067913,0.0453170228937876,"LSM4/RPL24/RPL23A/SF3A2/SF1/NUDT21/RRS1/RPS19/DNAJC17/EIF5/NOL3/EIF4H/RPS15/CD2BP2/CELF2/SNU13/SF3A3/MRPS7",18
"GO:0031400","negative regulation of protein modification process","31/453","290/7550",0.00115658887581273,0.0490606118036072,0.0466486705550675,"CDKN1B/ENSA/UBXN1/ARPP19/CALM2/PPIA/NUP62/DMTN/AKT1S1/CDKN2C/LGALS3/PKIG/PARK7/RTRAF/TSG101/FKBP1A/AIDA/CHP1/RPS15/VPS25/CRKL/SH3BP5L/SNX6/ATG5/GSTP1/CRTAP/HMG20A/GPS2/DBI/HSPB1/CHMP6",31
