"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"DOID:1852","intrahepatic cholestasis","2/43","18/7271",0.00492238378807687,0.0175052273463484,0.0080960259672317,"ESR2/TP53",2
"DOID:200","giant cell tumor","2/43","18/7271",0.00492238378807687,0.0175052273463484,0.0080960259672317,"TP53/CTNNB1",2
"DOID:660","adrenal cortex cancer","2/43","18/7271",0.00492238378807687,0.0175052273463484,0.0080960259672317,"ESR2/TP53",2
"DOID:612","primary immunodeficiency disease","5/43","191/7271",0.00508248752056992,0.0179623316720763,0.00830743301825747,"XPO1/BMI1/TP53/MYC/HEXIM1",5
"DOID:13580","cholestasis","3/43","60/7271",0.00521537219731741,0.0183181900016889,0.00847201461552536,"ESR2/ESR1/TP53",3
"DOID:1342","congenital hypoplastic anemia","2/43","19/7271",0.00548092421192269,0.0190161333938049,0.00879480778549853,"XPO1/HSP90AA1",2
"DOID:3246","embryonal rhabdomyosarcoma","2/43","19/7271",0.00548092421192269,0.0190161333938049,0.00879480778549853,"TP53/MDM2",2
"DOID:3996","urinary system cancer","8/43","484/7271",0.00665906696876401,0.0226271114488482,0.0104648559101138,"ESR1/ELAVL1/EGFR/TP53/MYC/HSP90AA1/MDM2/CTNNB1",8
"DOID:3702","cervical adenocarcinoma","2/43","21/7271",0.00668076401301668,0.0226271114488482,0.0104648559101138,"EGFR/TP53",2
"DOID:3953","adrenal gland cancer","2/43","21/7271",0.00668076401301668,0.0226271114488482,0.0104648559101138,"ESR2/TP53",2
"DOID:5940","malignant peripheral nerve sheath tumor","2/43","21/7271",0.00668076401301668,0.0226271114488482,0.0104648559101138,"EGFR/TP53",2
"DOID:3068","glioblastoma multiforme","3/43","66/7271",0.0068049898357754,0.022881786466892,0.0105826410447193,"APP/MYC/MDM2",3
"DOID:48","male reproductive system disease","4/43","129/7271",0.00683638611488865,0.022881786466892,0.0105826410447193,"ESR1/EGFR/CFTR/TP53",4
"DOID:6741","bilateral breast cancer","2/43","22/7271",0.00732140316791561,0.0243618620031812,0.0112671640011013,"TP53/BRCA1",2
"DOID:0060036","intrinsic cardiomyopathy","4/43","132/7271",0.00740768653962279,0.0245056607037521,0.011333669736265,"ESR2/ESR1/TP53/LMNA",4
"DOID:10892","hypospadias","2/43","23/7271",0.00798875298054823,0.0261882756248272,0.012111865518836,"ESR2/ESR1",2
"DOID:12449","aplastic anemia","3/43","70/7271",0.00800836548105436,0.0261882756248272,0.012111865518836,"XPO1/TP53/HSP90AA1",3
"DOID:5041","esophageal cancer","4/43","138/7271",0.00864340736640356,0.0279115082502456,0.012908846660922,"EGFR/TP53/MYC/MDM2",4
"DOID:8692","myeloid leukemia","4/43","138/7271",0.00864340736640356,0.0279115082502456,0.012908846660922,"JUN/BMI1/MYC/MDM2",4
"DOID:3151","skin squamous cell carcinoma","2/43","24/7271",0.00868249026413616,0.0279115082502456,0.012908846660922,"TP53/CTNNB1",2
"DOID:3192","neurilemmoma","2/43","25/7271",0.00940229456560322,0.0300556494821811,0.0139004946268528,"ESR1/EGFR",2
"DOID:1542","head and neck carcinoma","5/43","224/7271",0.00984615307445581,0.031298665359583,0.0144753794096675,"EGFR/TP53/BRCA1/MYC/CTNNB1",5
"DOID:0002116","pterygium","2/43","26/7271",0.0101478481457494,0.0317259648073156,0.0146730019458494,"NTRK1/TP53",2
"DOID:10139","conjunctival degeneration","2/43","26/7271",0.0101478481457494,0.0317259648073156,0.0146730019458494,"NTRK1/TP53",2
"DOID:10526","conjunctival pterygium","2/43","26/7271",0.0101478481457494,0.0317259648073156,0.0146730019458494,"NTRK1/TP53",2
"DOID:0050700","cardiomyopathy","4/43","146/7271",0.0104918896616067,0.0326223235926459,0.0150875606292877,"ESR2/ESR1/TP53/LMNA",4
"DOID:0050737","autosomal recessive disease","6/43","321/7271",0.010838079203881,0.0330570598421388,0.0152886226260932,"CFTR/BMI1/TP53/MYC/LMNA/MCM2",6
"DOID:10159","osteonecrosis","2/43","27/7271",0.010918835959556,0.0330570598421388,0.0152886226260932,"TP53/CTNNB1",2
"DOID:2001","neuroma","2/43","27/7271",0.010918835959556,0.0330570598421388,0.0152886226260932,"ESR1/EGFR",2
"DOID:1883","hepatitis C","5/43","230/7271",0.0109613579205934,0.0330570598421388,0.0152886226260932,"EGFR/TP53/GRB2/MCM2/MDM2",5
"DOID:2871","endometrial carcinoma","3/43","79/7271",0.0111516782052767,0.0330570598421388,0.0152886226260932,"BMI1/MYC/MDM2",3
"DOID:440","neuromuscular disease","3/43","79/7271",0.0111516782052767,0.0330570598421388,0.0152886226260932,"ESR2/ESR1/LMNA",3
"DOID:1168","familial hyperlipidemia","3/43","80/7271",0.011538992906197,0.0330570598421388,0.0152886226260932,"ESR1/EGFR/FN1",3
"DOID:10211","cholelithiasis","2/43","28/7271",0.0117149456366199,0.0330570598421388,0.0152886226260932,"ESR2/ESR1",2
"DOID:9446","cholangitis","2/43","28/7271",0.0117149456366199,0.0330570598421388,0.0152886226260932,"CFTR/TP53",2
"DOID:0060112","ovarian benign neoplasm","1/43","2/7271",0.0117936434937683,0.0330570598421388,0.0152886226260932,"LMNA",1
"DOID:0060117","peritoneal benign neoplasm","1/43","2/7271",0.0117936434937683,0.0330570598421388,0.0152886226260932,"EGFR",1
"DOID:11156","anhidrosis","1/43","2/7271",0.0117936434937683,0.0330570598421388,0.0152886226260932,"NTRK1",1
"DOID:1789","benign peritoneal mesothelioma","1/43","2/7271",0.0117936434937683,0.0330570598421388,0.0152886226260932,"EGFR",1
"DOID:3012","Li-Fraumeni syndrome","1/43","2/7271",0.0117936434937683,0.0330570598421388,0.0152886226260932,"MDM2",1
"DOID:3269","ovarian cystadenoma","1/43","2/7271",0.0117936434937683,0.0330570598421388,0.0152886226260932,"LMNA",1
"DOID:3857","large cell medulloblastoma","1/43","2/7271",0.0117936434937683,0.0330570598421388,0.0152886226260932,"MYC",1
"DOID:5648","choroid plexus carcinoma","1/43","2/7271",0.0117936434937683,0.0330570598421388,0.0152886226260932,"TP53",1
"DOID:5662","pleomorphic carcinoma","1/43","2/7271",0.0117936434937683,0.0330570598421388,0.0152886226260932,"EGFR",1
"DOID:5702","pleomorphic liposarcoma","1/43","2/7271",0.0117936434937683,0.0330570598421388,0.0152886226260932,"MDM2",1
"DOID:6425","eyelid carcinoma","1/43","2/7271",0.0117936434937683,0.0330570598421388,0.0152886226260932,"TP53",1
"DOID:3193","peripheral nerve sheath neoplasm","2/43","29/7271",0.0125358674617178,0.0349188075445439,0.0161496658701988,"EGFR/TP53",2
"DOID:299","adenocarcinoma","4/43","154/7271",0.0125805897128849,0.0349188075445439,0.0161496658701988,"JUN/EGFR/TP53/BRCA1",4
"DOID:1936","atherosclerosis","6/43","332/7271",0.0126609989869041,0.0349714001143126,0.0161739895080532,"ESR2/ESR1/ELAVL1/TP53/YWHAZ/FN1",6
"DOID:2348","arteriosclerotic cardiovascular disease","6/43","333/7271",0.0128368633132787,0.0352858706534086,0.0163194295871837,"ESR2/ESR1/ELAVL1/TP53/YWHAZ/FN1",6
"DOID:4450","renal cell carcinoma","6/43","335/7271",0.0131937866939164,0.036092618407877,0.016692543894125,"ESR1/ELAVL1/EGFR/TP53/MYC/MDM2",6
"DOID:936","brain disease","7/43","440/7271",0.0137102264535443,0.0373259275218504,0.0172629393774167,"APP/ESR1/LRRK2/EGFR/HSPA8/MDM2/NPM1",7
"DOID:2349","arteriosclerosis","6/43","344/7271",0.0148873573642859,0.0400799579846053,0.0185366561763969,"ESR2/ESR1/ELAVL1/TP53/YWHAZ/FN1",6
"DOID:0060115","nervous system benign neoplasm","2/43","32/7271",0.0151444480961163,0.0400799579846053,0.0185366561763969,"ESR1/EGFR",2
"DOID:2706","synovium cancer","2/43","32/7271",0.0151444480961163,0.0400799579846053,0.0185366561763969,"EGFR/MDM2",2
"DOID:3277","thymus cancer","2/43","32/7271",0.0151444480961163,0.0400799579846053,0.0185366561763969,"ESR1/EGFR",2
"DOID:5485","synovial sarcoma","2/43","32/7271",0.0151444480961163,0.0400799579846053,0.0185366561763969,"EGFR/MDM2",2
"DOID:811","lipodystrophy","2/43","32/7271",0.0151444480961163,0.0400799579846053,0.0185366561763969,"LMNA/NEDD8",2
"DOID:5520","head and neck squamous cell carcinoma","4/43","164/7271",0.0155453630782627,0.0409505166274606,0.0189392825027567,"EGFR/TP53/MYC/CTNNB1",4
"DOID:3146","lipid metabolism disorder","3/43","90/7271",0.0158407271790576,0.0415362846308007,0.0192101954633247,"ESR1/EGFR/FN1",3
"DOID:11981","morbid obesity","2/43","33/7271",0.0160615737916253,0.0417307556503872,0.0193001367359112,"ESR2/ESR1",2
"DOID:13250","diarrhea","2/43","33/7271",0.0160615737916253,0.0417307556503872,0.0193001367359112,"EGFR/CFTR",2
"DOID:74","hematopoietic system disease","7/43","459/7271",0.0169837412554335,0.0432621725152627,0.0200084046412278,"CFTR/XPO1/TP53/MYC/HSP90AA1/CTNNB1/NPM1",7
"DOID:4251","conjunctival disease","2/43","34/7271",0.0170020022154349,0.0432621725152627,0.0200084046412278,"NTRK1/TP53",2
"DOID:0050902","medulloblastoma","1/43","3/7271",0.0176394095317064,0.0432621725152627,0.0200084046412278,"MYC",1
"DOID:1963","fallopian tube carcinoma","1/43","3/7271",0.0176394095317064,0.0432621725152627,0.0200084046412278,"BRCA1",1
"DOID:1964","fallopian tube cancer","1/43","3/7271",0.0176394095317064,0.0432621725152627,0.0200084046412278,"BRCA1",1
"DOID:3540","choroid plexus cancer","1/43","3/7271",0.0176394095317064,0.0432621725152627,0.0200084046412278,"TP53",1
"DOID:3664","mast cell neoplasm","1/43","3/7271",0.0176394095317064,0.0432621725152627,0.0200084046412278,"MYC",1
"DOID:4205","cerebellum cancer","1/43","3/7271",0.0176394095317064,0.0432621725152627,0.0200084046412278,"MYC",1
"DOID:4660","indolent systemic mastocytosis","1/43","3/7271",0.0176394095317064,0.0432621725152627,0.0200084046412278,"MYC",1
"DOID:4929","tubular adenocarcinoma","1/43","3/7271",0.0176394095317064,0.0432621725152627,0.0200084046412278,"EGFR",1
"DOID:5522","basaloid squamous cell carcinoma","1/43","3/7271",0.0176394095317064,0.0432621725152627,0.0200084046412278,"TP53",1
"DOID:5636","cervical adenosquamous carcinoma","1/43","3/7271",0.0176394095317064,0.0432621725152627,0.0200084046412278,"EGFR",1
"DOID:8566","herpes simplex","1/43","3/7271",0.0176394095317064,0.0432621725152627,0.0200084046412278,"HSPA8",1
"DOID:5158","pleural cancer","2/43","35/7271",0.0179654391823807,0.0436851918580112,0.0202040476634961,"EGFR/TP53",2
"DOID:7474","malignant pleural mesothelioma","2/43","35/7271",0.0179654391823807,0.0436851918580112,0.0202040476634961,"EGFR/TP53",2
"DOID:255","hemangioma","2/43","37/7271",0.0199601745999882,0.0481243192686155,0.0222571081623418,"TP53/CTNNB1",2
"DOID:349","systemic mastocytosis","2/43","37/7271",0.0199601745999882,0.0481243192686155,0.0222571081623418,"CFTR/MYC",2
"DOID:4451","renal carcinoma","6/43","370/7271",0.0206299725010823,0.049529343262092,0.0229069203876108,"ESR1/ELAVL1/EGFR/TP53/MYC/MDM2",6
